Suburb,Address,Rooms,Type,Price,Distance,Bathroom,Car,Landsize,BuildingArea,YearBuilt,Lattitude,Longtitude,CouncilArea
St Kilda,20/220 Barkly St,2,h,2100000,10.3,3,2,608,306.2,2000,-37.91777,145.01798,Bayside City Council
St Kilda,4/25 Jackson St,2,h,3300000,10.3,4,2,713,361,2012,-37.92824,145.02237,Bayside City Council
St Kilda,3/38 Barkly St,2,h,2100000,10.3,3,2,600,219,1950,-37.92637,145.00904,Bayside City Council
St Kilda,52/167 Fitzroy St,3,t,1731000,10.3,3,2,345,239,2001,-37.91503,145.00888,Bayside City Council
St Kilda,2/6 Redan St,2,h,2000000,10.3,3,2,645,249,1990,-37.91818,145.01513,Bayside City Council
St Kilda,7/17 Herbert St,1,h,2515000,10.3,2,2,583,323,1925,-37.90953,145.0155,Bayside City Council
St Kilda,7/104 Barkly St,2,u,860000,13.7,1,1,90,90,1962,-37.9354,144.9994,Bayside City Council
St Kilda,6/285 Barkly St,1,t,771000,13.8,1,1,0,99,1992,-37.94083,145.03682,Bayside City Council
St Kilda,27 Bath St,2,h,2095000,13.8,2,1,544,197,1920,-37.94311,145.01272,Bayside City Council
St Kilda,5/42 Grey St,2,h,1900000,13.8,3,2,699,228,1985,-37.94088,145.0145,Bayside City Council
St Kilda,602/13 Wellington St,2,h,2800000,13.7,3,2,701,320,2015,-37.9419,145.0152,Bayside City Council
St Kilda,21/7 Alfred Sq,2,h,2000000,13.7,3,4,615,248,1925,-37.9429,145.0072,Bayside City Council
St Kilda,1/160 Carlisle St,2,h,3470000,13.7,3,4,670,413,2008,-37.9427,145.0085,Bayside City Council
St Kilda,301/182 Barkly St,2,h,1705000,13.7,2,2,648,364,1950,-37.946,145.0181,Bayside City Council
St Kilda,35 Pakington St,3,h,2250000,13.7,2,2,647,260,1925,-37.9407,145.0104,Bayside City Council
St Kilda,21/352 Canterbury Rd,2,h,2130000,13.7,2,2,714,188,1925,-37.9446,145.0092,Bayside City Council
St Kilda,4/51 Spenser St,2,u,472000,14.5,1,1,215,68,2007,-37.933,145.0322,Bayside City Council
St Kilda,1/5 Marine Pde,2,h,990000,13.8,2,1,725,332,1950,-37.93394,145.03241,Bayside City Council
St Kilda,10/1 St Kilda Rd,1,u,1210000,13.8,2,2,9838,152,2010,-37.93464,144.99601,Bayside City Council
St Kilda,26/11 Marine Pde,1,h,1090000,14.6,2,2,784,160,1960,-37.9368,145.0568,Kingston City Council
Strathmore,8 Upland Rd,3,h,1140000,14.6,2,1,318,242,2015,-37.9443,145.0448,Kingston City Council
Strathmore,196a Mascoma St,3,t,750000,14.6,2,1,164,123,2010,-37.9378,145.0385,Kingston City Council
Strathmore,61 Mascoma St,3,h,901000,14.6,2,3,558,133,1955,-37.9435,145.0522,Kingston City Council
Strathmore,124 Woodland St,3,h,975000,14.6,1,2,576,121,1940,-37.9363,145.0495,Kingston City Council
Strathmore,34 Glenview Rd,4,u,240000,14.6,1,1,0,43,1970,-37.9428,145.0584,Kingston City Council
Sunshine,24 Martin St,4,h,1210000,14.3,2,1,593,196,1950,-37.93923,145.05979,Kingston City Council
Sunshine,1/164 Cornwall Rd,3,h,1280000,16,1,1,643,103,1950,-37.95408,145.03569,Bayside City Council
Sunshine,14 Staughton St,3,h,1650000,16,2,2,589,158,1950,-37.94832,145.02815,Bayside City Council
Sunshine,94 Couch St,4,t,1030000,16,2,2,240,180,2006,-37.9461,145.02432,Bayside City Council
Sunshine,13 Cannon St,3,t,2221000,15.2,2,2,381,235,2000,-37.95372,145.00608,Bayside City Council
Sunshine,104 Wright St,3,h,1675000,15.2,3,2,675,291,2007,-37.9487,145.02145,Bayside City Council
Sunshine,18 Barnett St,3,h,1651000,15.2,2,1,390,125,1950,-37.95035,145.01571,Bayside City Council
Sunshine,5 Lorenz St,3,h,1255000,17.9,3,1,333,173,2017,-37.96763,145.06247,Bayside City Council
Sunshine,9 Una St,3,h,800000,17.9,1,1,366,121,1970,-37.96877,145.07484,Bayside City Council
Sunshine,3/2 Cooper St,3,h,900000,17.9,1,2,537,120,1965,-37.96388,145.07807,Bayside City Council
Sunshine,68 Chapman St,4,t,795000,17.9,2,2,138,137,2013,-37.95656,145.06926,Bayside City Council
Sunshine,6 Taunton St,3,u,990000,17.9,2,2,296,137,2007,-37.9717,145.06601,Bayside City Council
Sunshine North,13 Surman Ct,3,t,950000,17.9,3,2,160,149,2013,-37.96062,145.04296,Bayside City Council
Sunshine North,38 Warwick Rd,2,t,745000,17.9,1,2,359,98.5,1991,-37.96342,145.06516,Bayside City Council
Sunshine North,61 Meadowbank Dr,3,t,875000,17.9,2,1,163,144,2017,-37.96066,145.04109,Bayside City Council
Sunshine North,18 Simpson St,4,u,879000,17.3,1,1,0,88,1970,-37.96341,145.01735,Bayside City Council
Sunshine North,35 Furlong Rd,3,h,1730000,17.3,1,3,667,196,1950,-37.9754,145.02694,Bayside City Council
Sunshine North,114 Warwick Rd,3,h,1354000,17.3,1,2,612,124,1950,-37.97289,145.05079,Bayside City Council
Sunshine North,17 Taniyha Pl,5,u,640000,20,1,1,128,72,1972,-37.98346,145.06313,Kingston City Council
Sunshine West,147 Hilma St,3,h,2025000,20,2,2,408,274,2010,-37.98707,145.0609,Kingston City Council
Sunshine West,30 Hall St,3,h,885000,20,1,2,530,129,1980,-37.97584,145.08107,Kingston City Council
Sunshine West,2/10 Carter St,3,t,840000,20,2,2,163,154,2012,-37.97459,145.06937,Kingston City Council
Sunshine West,4 Clematis Pl,5,h,1400000,21.5,2,2,530,313,2007,-38.00429,145.10286,Kingston City Council
Sunshine West,27 Davey St,3,t,1627000,21.5,2,2,304,233,2007,-38.00644,145.08478,Kingston City Council
Sunshine West,14 Myers St,3,h,2185000,21.5,2,3,220,213,2010,-38.00205,145.07853,Kingston City Council
Sunshine West,17 Fern St,3,t,503750,21.5,1,1,80,88,2007,-37.99825,145.08696,Kingston City Council
Sunshine West,18 Raymond St,4,h,970000,21.5,2,2,612,154,1960,-38.01596,145.09932,Kingston City Council
Preston,24 Dermot St,1,u,309000,21.5,1,1,57,42,1978,-38.00331,145.09425,Kingston City Council
Richmond,221/253 Bridge Rd,2,h,811250,21.5,1,2,542,104,1980,-38.01663,145.11742,Kingston City Council
Ringwood,3 Sang Ct,3,h,1300000,21.5,2,2,597,150,1970,-37.99232,145.08469,Kingston City Council
Sandringham,124 Abbott St,3,h,1232000,21.5,2,2,620,244,2004,-38.01345,145.1342,Kingston City Council
Scoresby,72 Arnold Dr,4,h,1270000,21.5,1,4,772,120,1940,-37.99482,145.08459,Kingston City Council
South Morang,102 Vincent Dr,3,h,1350000,21.5,3,2,807,188,1980,-37.9934,145.09534,Kingston City Council
South Yarra,10/391 Toorak Rd,2,h,1400000,21.5,1,2,588,101,1960,-37.99201,145.08461,Kingston City Council
Strathmore,10 Fenacre St,4,h,867500,21.5,2,2,529,137,1990,-38.02704,145.1291,Kingston City Council
Sunbury,315 Elizabeth Dr,3,h,725000,27,1,1,534,95,1980,-38.04922,145.13904,Kingston City Council
Sunbury,11 Gruner St,3,u,724000,27,1,2,224,104,2000,-38.0371,145.11717,Kingston City Council
Sunshine West,9 Noble Ct,3,h,732000,27,2,2,536,202,1985,-38.03526,145.13286,Kingston City Council
Tarneit,7 Vive St,3,h,1031000,27,2,3,564,150,1950,-38.06087,145.12686,Kingston City Council
Taylors Hill,6 Hobart Wy,5,h,686000,27,1,3,527,162,1960,-38.04923,145.14209,Kingston City Council
Taylors Lakes,23A Wentworth Dr,3,h,965000,27,2,2,572,127,1950,-38.06866,145.12677,Kingston City Council
Thomastown,24 Banksia Av,3,h,836000,27,2,2,407,134,1970,-38.06257,145.1226,Kingston City Council
Thornbury,105 Fyffe St,3,t,495000,31.2,1,1,198,94,1980,-38.0796,145.13272,Kingston City Council
Toorak,8/161 Alexandra Av,2,h,845000,31.2,2,2,633,134,1930,-38.0781,145.12429,Kingston City Council
Tullamarine,56 Broadmeadows Rd,3,t,386000,35.4,1,1,150,106,1970,-38.12477,145.13668,Frankston City Council
Vermont,88 Boronia Rd,3,h,890000,35.4,2,2,767,210,1970,-38.12211,145.1285,Frankston City Council
Wantirna South,1/20 Kensington Pl,3,h,955000,35.4,2,2,1000,197,1958,-38.11526,145.12831,Frankston City Council
Watsonia,18 Barry St,3,h,512000,35.4,1,1,576,105,1983,-38.10505,145.15328,Frankston City Council
Watsonia North,27 Kurrajong Cr,3,u,572000,35.4,2,2,264,127,2002,-38.10422,145.14159,Frankston City Council
Werribee,3 Parramatta Rd,3,h,655888,38,3,4,564,250,1983,-38.1605,145.1487,Frankston City Council
Werribee,6 Troup Ct,3,h,506000,38,1,4,578,123,1984,-38.13743,145.16702,Frankston City Council
Werribee,17 Xavier Ct,4,h,755000,38,1,1,622,163,1960,-38.16146,145.12997,Frankston City Council
West Footscray,16 Market St,3,h,740000,38,2,2,632,150,1950,-38.13484,145.13413,Frankston City Council
Yarraville,30 Freame St,4,h,574000,38,1,4,586,104,1970,-38.13262,145.13457,Frankston City Council
Albanvale,10 Elinga Ct,3,h,760000,38,2,2,536,180,1965,-38.16363,145.11545,Frankston City Council
Ardeer,1 Chelsey St,3,h,686000,38,2,2,692,105,1920,-38.14291,145.1355,Frankston City Council
Ashwood,7 Barrington Dr,4,h,600000,38,1,1,650,156,1980,-38.16756,145.15559,Frankston City Council
Balwyn,27 Burroughs Rd,5,h,625000,38,1,1,538,108,1980,-38.14599,145.15602,Frankston City Council
Bayswater,592 Mountain Hwy,3,h,585000,38,2,2,648,152,1966,-38.14301,145.14912,Frankston City Council
Bentleigh,2 Osborne Av,3,h,485000,36.9,1,3,590,200,1978,-38.1233,145.1434,Frankston City Council
Bentleigh East,16 Waratah St,3,h,452000,36.9,1,0,624,114,1962,-38.1187,145.14973,Frankston City Council
Blackburn South,12/5 Travellyn Ct,2,h,500000,36.9,1,2,586,105,1960,-38.12356,145.16011,Frankston City Council
Brunswick,1/46 Davies St,2,h,611000,36.9,2,1,691,109,1960,-38.11948,145.14928,Frankston City Council
Brunswick East,1/51 Brunswick Rd,2,h,403500,34.9,2,3,339,101,2009,-38.09665,145.17646,Frankston City Council
Brunswick East,3/51 Brunswick Rd,2,h,560000,34.9,2,1,559,138,1995,-38.0904,145.1819,Frankston City Council
Camberwell,6 Regent St,4,h,631000,34.9,2,2,657,199,1998,-38.11395,145.18924,Frankston City Council
Coburg,34 Soudan St,2,h,525000,34.9,2,2,550,172,2010,-38.08981,145.17353,Frankston City Council
Coburg North,17 Delta Av,4,h,562500,34.9,2,2,670,182,1991,-38.11464,145.19301,Frankston City Council
Coburg North,10 Shore Gr,3,h,550000,34.9,2,2,509,117,1998,-38.09113,145.19244,Frankston City Council
Craigieburn,10 Olympic Wy,4,t,1750000,11.4,3,2,429,262,2013,-37.91582,145.048,Glen Eira City Council
Craigieburn,66 Willmott Dr,3,h,1300000,11.4,2,1,587,161,1930,-37.92594,145.0433,Glen Eira City Council
Cranbourne North,13 Cumquat Ct,4,h,2250000,11.8,2,2,699,228,1925,-37.908,145.0502,Glen Eira City Council
Doncaster East,21 Runnymede St,3,h,1730000,11.4,1,2,569,0,1940,-37.91456,145.04109,Glen Eira City Council
Elwood,4/19 Ruskin St,3,h,2110000,11.4,3,4,664,245,1980,-37.90422,145.02827,Glen Eira City Council
Endeavour Hills,44 Denton Dr,3,h,2275000,11.4,3,3,705,389,1998,-37.92247,145.03051,Glen Eira City Council
Epping,13 Manley St,3,h,1100000,11.4,1,4,635,242,2019,-37.92963,145.03666,Glen Eira City Council
Epping,2/33 Wedge St,2,h,1920000,11.8,1,1,805,808,1925,-37.9066,145.0354,Glen Eira City Council
Fairfield,9 Rushall St,3,h,810000,11.8,1,1,210,90,1996,-37.9001,145.0428,Glen Eira City Council
Ferntree Gully,72 Ormonde Rd,4,u,932000,11.8,2,1,180,92,1997,-37.9069,145.041,Glen Eira City Council
Glenroy,20A Apsley St,3,h,1500000,11.8,2,2,862,153,1970,-37.8993,145.0447,Glen Eira City Council
Greensborough,50 Albion Cr,4,h,1390000,11.8,2,2,666,158,1937,-37.9032,145.049,Glen Eira City Council
Highett,1/1 Peterson St,3,u,820000,11.8,2,1,238,127,1998,-37.9062,145.027,Glen Eira City Council
Hillside,20 Viridian Dr,4,u,940000,11.8,2,1,382,137,1998,-37.9061,145.0478,Glen Eira City Council
Hoppers Crossing,7 Brooke Ct,3,u,430000,11.8,1,1,0,69,1970,-37.903,145.0452,Glen Eira City Council
Keilor Park,45 Collinson St,3,u,405000,11.8,1,1,0,68,1970,-37.9031,145.0444,Glen Eira City Council
Lalor,52 Monash St,3,t,1375000,13,3,2,338,194,2012,-37.9166,145.0418,Glen Eira City Council
Maidstone,1/1 Clarendon St,3,u,420000,11.4,1,1,0,68,1970,-37.9336,145.04509,Glen Eira City Council
Meadow Heights,2/11 Dutton Ct,3,h,1565000,11.4,3,2,719,154,1920,-37.90087,145.03959,Glen Eira City Council
Melton South,48 Manson Dr,3,t,851000,13,1,1,140,250,1970,-37.9204,145.0443,Glen Eira City Council
Melton West,20 Linlithgow Wy,4,h,1222500,13,2,2,299,181,2000,-37.9272,145.0406,Glen Eira City Council
Mill Park,14 Medlar Ct,3,h,1110000,13,1,2,692,164,1940,-37.9263,145.04,Glen Eira City Council
Mount Waverley,16 Walker Rd,3,h,2435000,13,2,2,795,250,1928,-37.9166,145.0314,Glen Eira City Council
Mulgrave,35 Bevis St,3,h,1340000,13,2,1,526,135,1910,-37.9279,145.031,Glen Eira City Council
Mulgrave,5 Grainger Ct,3,t,1155000,13,3,2,271,205,2010,-37.9252,145.0494,Glen Eira City Council
Murrumbeena,2/20 Gerald St,2,h,1275000,13,1,4,758,138,1960,-37.9267,145.043,Glen Eira City Council
Northcote,30 Johnson St,4,u,650000,13,1,1,116,92,1960,-37.9245,145.0336,Glen Eira City Council
Oak Park,2/36 Curie Av,2,h,2255000,13,3,2,557,353,2008,-37.9132,145.0251,Glen Eira City Council
Oak Park,15 Nerissa Gr,4,h,910000,13,1,2,274,96,1970,-37.9178,145.0413,Glen Eira City Council
Oak Park,88 Vincent St,4,t,670000,13,2,1,123,90,2007,-37.9307,145.0379,Glen Eira City Council
Pascoe Vale,61 Pardy St,3,h,1385000,13,2,2,664,178,1950,-37.9241,145.048,Glen Eira City Council
Port Melbourne,83 Evans St,2,h,1750000,11.4,1,1,717,105,1920,-37.92092,145.03388,Glen Eira City Council
Ringwood East,23 Rosedale Cr,3,h,1370000,11.4,2,2,290,168,2016,-37.90512,145.04274,Glen Eira City Council
Ripponlea,10/199 Hotham St,2,t,1200000,11.4,2,2,293,226,2012,-37.92594,145.03184,Glen Eira City Council
Roxburgh Park,13 McKinley Dr,3,h,1900000,11.4,2,2,705,209,1940,-37.90416,145.02792,Glen Eira City Council
South Kingsville,89A New St,3,t,1435000,11.4,3,2,307,177,2014,-37.91648,145.04927,Glen Eira City Council
South Yarra,9/17 Howitt St,2,h,1720000,1.9,2,2,81,137,1998,-37.83631,144.95536,Port Phillip City Council
Sunshine West,2 Day St,3,h,2240000,2.1,2,1,197,168,1900,-37.8395,144.9489,Port Phillip City Council
Sunshine West,18 Marchant Cr,3,u,593000,2.1,2,1,0,83,2012,-37.8341,144.9713,Port Phillip City Council
Templestowe Lower,51 Jeffrey St,3,h,1250000,2.1,2,0,224,113,1890,-37.8329,144.9529,Port Phillip City Council
Thomastown,2/1 Charles St,2,h,1750000,1.9,1,1,104,133,1890,-37.83649,144.95965,Port Phillip City Council
Tullamarine,1/171 Melrose Dr,3,h,1450000,1.9,1,0,130,83,1880,-37.83913,144.9482,Port Phillip City Council
Wantirna South,11 Kirrum Cl,5,u,1050000,2.1,2,2,0,122,2001,-37.8372,144.9672,Port Phillip City Council
Werribee,18 Conquest Dr,4,u,561000,2.1,1,1,0,78,2001,-37.8308,144.9694,Port Phillip City Council
Werribee,13b Kingfisher Ct,3,h,1200000,2.1,2,1,131,79,1890,-37.839,144.948,Port Phillip City Council
Williamstown,75 Cecil St,3,h,1390000,2.1,2,1,138,138,1998,-37.8351,144.9675,Port Phillip City Council
Williamstown,2/29 Dover Rd,1,h,2300000,2.1,2,2,0,260,1877,-37.8352,144.952,Port Phillip City Council
Yarraville,54 Pentland Pde,6,u,742000,2.1,2,2,0,90,2003,-37.8319,144.9682,Port Phillip City Council
Altona North,95 Marion St,3,h,2075000,2.1,2,0,141,163,1890,-37.8333,144.9576,Port Phillip City Council
Balaclava,16/109 Hotham St,2,h,3600000,3,3,1,177,266,1890,-37.84787,144.95333,Port Phillip City Council
Bentleigh East,45 Tambet St,3,h,6370000,3,3,3,476,279,1893,-37.85601,144.96596,Port Phillip City Council
Brighton East,9 Berkeley Gr,4,h,1275000,3.3,1,0,120,82,1900,-37.8459,144.9555,Port Phillip City Council
Carlton North,521 Canning St,2,h,1800000,3.3,2,1,90,122,1900,-37.8421,144.9571,Port Phillip City Council
Coolaroo,3 Thorpdale Av,3,h,1370000,3.3,2,2,0,85,2000,-37.8451,144.9511,Port Phillip City Council
Croydon,34 Ruskin Av,4,h,2100000,3.3,1,1,120,123,1900,-37.8427,144.9546,Port Phillip City Council
Croydon North,4 Selby Ct,3,h,2650000,3,2,0,199,192,1900,-37.85372,144.96579,Port Phillip City Council
Dallas,8 Echuca St,3,h,3120000,4.1,2,1,182,100,1900,-37.8518,144.9663,Port Phillip City Council
Dandenong,19 Ross St,3,h,5575000,3,4,4,420,324,1880,-37.84535,144.96044,Port Phillip City Council
Diamond Creek,17 Wentworth Cl,4,h,2200000,3.8,2,0,250,280,1863,-37.8381,144.9391,Melbourne City Council
Doncaster,7 Ambrose St,4,h,1630000,3.8,2,2,135,135,1997,-37.8395,144.9343,Melbourne City Council
Doncaster East,50A Cassowary St,4,h,1000000,3.8,2,0,96,108,1890,-37.8327,144.9474,Melbourne City Council
Fairfield,229 Rathmines St,2,u,500000,3.8,1,1,0,60,2006,-37.8416,144.939,Melbourne City Council
Fairfield,20/262 Heidelberg Rd,2,h,1820000,3.8,2,1,212,158,1900,-37.8331,144.9412,Melbourne City Council
Fairfield,3/260 Rathmines St,3,h,1570000,3.8,2,1,210,211,1999,-37.8382,144.9272,Melbourne City Council
Fairfield,7/223 Station St,2,u,655000,3.8,1,1,0,86,2006,-37.8416,144.939,Melbourne City Council
Fairfield,52 Rayment St,3,h,1400000,3.8,1,1,168,102,1934,-37.8346,144.9453,Melbourne City Council
Fairfield,4/224 Arthur St,2,h,1520000,3.8,2,1,0,160,2016,-37.8363,144.9336,Melbourne City Council
Fairfield,147 Gillies St,3,u,735000,3.8,1,1,0,100,2000,-37.8424,144.9449,Melbourne City Council
Fitzroy,291 George St,2,u,400000,3.8,1,1,0,64,2000,-37.8392,144.9421,Melbourne City Council
Fitzroy,7/56 Leicester St,2,u,900000,3.8,1,2,0,94,1997,-37.8426,144.9398,Melbourne City Council
Fitzroy,431 George St,3,h,1670000,3.5,2,1,162,160,1890,-37.833,144.9381,Melbourne City Council
Fitzroy,31 Bell St,4,h,1950000,3.5,1,2,247,122,1980,-37.83398,144.93968,Melbourne City Council
Fitzroy,60 Bell St,4,h,2160000,3.5,2,3,391,194,2000,-37.83964,144.935,Melbourne City Council
Fitzroy,10/5 St David St,3,h,1335000,3.5,1,0,181,105,1880,-37.83661,144.93359,Melbourne City Council
Fitzroy,84 Kerr St,2,h,1200000,3.5,2,1,122,126,2002,-37.83705,144.94515,Melbourne City Council
Fitzroy,116 Leicester St,2,h,1722500,3.5,1,0,101,75,1900,-37.83446,144.94021,Melbourne City Council
Fitzroy,9/56 Leicester St,2,h,373500,31.7,2,2,586,118,1980,-37.67831,144.57342,Melton City Council
Fitzroy North,233/4 Bik La,2,h,355000,31.7,1,4,650,112,1990,-37.6666,144.5974,Melton City Council
Fitzroy North,470 Brunswick St,2,h,630000,31.7,2,2,888,210,2007,-37.67234,144.54543,Melton City Council
Fitzroy North,92 Scotchmer St,2,h,355000,31.7,2,2,666,156,1976,-37.67523,144.55833,Melton City Council
Fitzroy North,5/35 Jamieson St,3,h,405000,31.7,2,2,590,163,1970,-37.67815,144.58355,Melton City Council
Fitzroy North,26 Scotchmer St,3,h,295000,31.7,1,4,600,122.9,1975,-37.68734,144.58001,Melton City Council
Fitzroy North,74 Barkly St,4,h,710000,31.7,2,2,1670,280,2000,-37.67813,144.59292,Melton City Council
Fitzroy North,70 Park St,4,h,427500,31.7,1,2,865,129.9,1980,-37.67396,144.55784,Melton City Council
Fitzroy North,35 Birkenhead St,2,h,336000,29.8,1,1,580,116,1975,-37.70153,144.57243,Melton City Council
Fitzroy North,8/3 Miller St,2,h,355000,29.8,2,1,766,147,1980,-37.69791,144.5807,Melton City Council
Fitzroy North,181 Rae St,2,h,443000,29.8,1,3,603,114,1975,-37.70478,144.57211,Melton City Council
Fitzroy North,717 Brunswick St,3,h,413000,29.8,1,1,587,94,1980,-37.70945,144.56748,Melton City Council
Fitzroy North,205 Scotchmer St,3,h,395000,29.8,1,1,649,105,1975,-37.69891,144.57645,Melton City Council
Fitzroy North,168 Scotchmer St,3,h,380000,29.8,1,1,570,105,1980,-37.69648,144.57923,Melton City Council
Fitzroy North,12/262 Barkly St,2,h,385000,29.8,1,2,670,124,1975,-37.70228,144.57688,Melton City Council
Fitzroy North,55 Seacombe St,3,h,557000,31.7,2,2,689,164,1988,-37.57328,144.698,Hume City Council
Flemington,3/39 Dover St,2,h,480000,31.7,1,1,647,114,1982,-37.5595,144.7305,Hume City Council
Flemington,8/39 Dover St,2,h,367000,31.7,1,2,452,100,1960,-37.57961,144.71363,Hume City Council
Flemington,59 Victoria St,2,h,516500,31.7,2,2,608,162,2005,-37.58796,144.70044,Hume City Council
Flemington,5/60 Farnham St,1,h,592000,31.7,2,2,609,169,2000,-37.58752,144.69896,Hume City Council
Flemington,4 Farnham St,3,h,545000,31.7,1,3,651,103,1980,-37.58776,144.7117,Hume City Council
Footscray,9 Lynch St,3,h,420000,31.7,1,2,466,101,1985,-37.57282,144.70553,Hume City Council
Footscray,25 Southampton St,3,h,391000,31.7,2,2,688,149,1970,-37.56889,144.72368,Hume City Council
Footscray,37 Stirling St,3,h,500000,31.7,1,3,678,127,1975,-37.56935,144.7241,Hume City Council
Footscray,2/3 Eldridge St,1,h,438000,31.7,1,4,606,96,1994,-37.57532,144.71058,Hume City Council
Footscray,8 Buckingham St,3,h,817000,47.4,2,4,1459,272.4,2011,-37.45709,144.68999,Macedon Ranges Shire Council
Footscray,1/3 Eldridge St,1,h,820000,45.9,2,2,21600,165,1960,-37.4983,144.60554,Macedon Ranges Shire Council
Footscray,5/28 Eleanor St,2,h,865000,45.9,2,0,42800,180,2000,-37.47154,144.53828,Macedon Ranges Shire Council
Footscray,8 McCubbin St,3,h,521000,45.9,2,2,978,144,1980,-37.49642,144.60119,Macedon Ranges Shire Council
Footscray,32 Commercial Rd,3,h,940000,45.9,3,2,1011,231,2017,-37.49024,144.58636,Macedon Ranges Shire Council
Footscray,3 Park St,4,h,570000,25.5,2,2,404,158,2012,-37.61031,145.03393,Whittlesea City Council
Footscray,8/19 Empire St,2,h,850000,25.5,3,2,612,256,2015,-37.61426,145.01891,Whittlesea City Council
Footscray,211A Ballarat Rd,2,h,658500,20.5,2,2,444,187,2008,-37.63534,145.09081,Whittlesea City Council
Footscray,120 MacPherson St,3,h,652000,20.5,2,2,600,151,1997,-37.65263,145.0977,Whittlesea City Council
Footscray,36 Windsor St,3,t,345000,20.5,1,1,305,131,1999,-37.6522,145.09261,Whittlesea City Council
Footscray,95 Gordon St,3,h,635000,20.5,2,2,449,213,2004,-37.6377,145.0704,Whittlesea City Council
Footscray,53 Ryan St,2,h,650000,20.5,2,2,450,140,1995,-37.6353,145.06673,Whittlesea City Council
Footscray,105/72 Cross St,1,h,600000,20.5,2,2,505,222,2009,-37.61957,145.0948,Whittlesea City Council
